SS316LN,laser pulse duration (ns),laser energy (mJ),loding rate (µN/s),Depth (nm),load (µN) ,time (s)
,0.03,15,2500,229.76107,5720.149415,14.128551
,0.03,15,2500,229.93876,5707.505936,14.133555
,0.03,15,2500,229.879448,5694.838526,14.13856
,0.03,15,2500,229.688768,5682.179019,14.143565
,0.03,15,2500,229.681713,5669.537558,14.14857
,0.03,15,2500,229.569105,5656.897212,14.153575
,0.03,15,2500,229.444477,5644.137867,14.158579
,0.03,15,2500,229.460767,5631.462813,14.163584
,0.03,15,2500,229.402895,5618.797177,14.168589
,0.03,15,2500,229.143878,5606.136062,14.173594
,0.03,15,2500,229.309599,5593.455527,14.178599
,0.03,15,2500,229.242894,5580.811763,14.183603
,0.03,15,2500,229.204612,5568.170998,14.188608
,0.03,15,2500,228.990037,5555.504178,14.193613
,0.03,15,2500,229.019635,5542.879894,14.198618
,0.03,15,2500,228.908988,5530.21911,14.203623
,0.03,15,2500,228.952509,5517.604364,14.208627
,0.03,15,2500,228.8816,5504.909992,14.213632
,0.03,15,2500,228.901303,5492.285002,14.218637
,0.03,15,2500,228.622934,5479.653292,14.223642
,0.03,15,2500,228.69789,5466.982692,14.228647
,0.03,15,2500,228.727212,5454.310343,14.233651
,0.03,15,2500,228.704695,5441.668787,14.238656
,0.03,15,2500,228.467472,5428.924519,14.243661
,0.03,15,2500,228.455641,5416.199796,14.248666
,0.03,15,2500,228.342168,5403.533047,14.253671
,0.03,15,2500,228.378714,5390.858527,14.258675
,0.03,15,2500,228.362089,5378.235535,14.26368
,0.03,15,2500,228.384681,5365.572911,14.268685
,0.03,15,2500,228.42248,5352.918538,14.27369
,0.03,15,2500,228.224437,5340.261453,14.278695
,0.03,15,2500,228.19114,5327.638351,14.283699
,0.03,15,2500,228.140007,5314.977888,14.288704
,0.03,15,2500,228.262201,5302.337737,14.293709
,0.03,15,2500,228.098687,5289.690509,14.298714
,0.03,15,2500,227.960267,5277.055441,14.303719
,0.03,15,2500,227.828695,5264.409896,14.308723
,0.03,15,2500,227.828918,5251.734744,14.313728
,0.03,15,2500,227.907365,5239.102262,14.318733
,0.03,15,2500,227.736049,5226.380995,14.323738
,0.03,15,2500,227.720694,5213.697006,14.328743
,0.03,15,2500,227.570546,5201.021445,14.333747
,0.03,15,2500,227.5139,5188.386963,14.338752
,0.03,15,2500,227.491185,5175.74096,14.343757
,0.03,15,2500,227.494777,5163.078267,14.348762
,0.03,15,2500,227.408261,5150.423584,14.353767
,0.03,15,2500,227.39109,5137.804613,14.358771
,0.03,15,2500,227.162539,5125.18664,14.363776
,0.03,15,2500,227.101193,5112.559913,14.368781
,0.03,15,2500,227.218259,5099.912517,14.373786
,0.03,15,2500,227.163592,5087.249981,14.378791
,0.03,15,2500,227.025007,5074.615588,14.383795
,0.03,15,2500,227.071007,5061.959485,14.3888
,0.03,15,2500,226.800904,5049.327834,14.393805
,0.03,15,2500,227.035135,5036.662942,14.39881
,0.03,15,2500,226.959538,5023.93436,14.403815
,0.03,15,2500,226.880505,5011.257517,14.408819
,0.03,15,2500,226.612041,4998.593941,14.413824
,0.03,15,2500,226.697389,4985.929886,14.418829
,0.03,15,2500,226.593007,4973.287078,14.423834
,0.03,15,2500,226.557402,4960.627782,14.428839
,0.03,15,2500,226.448302,4947.962766,14.433843
,0.03,15,2500,226.417188,4935.323303,14.438848
,0.03,15,2500,226.33686,4922.689372,14.443853
,0.03,15,2500,226.254769,4910.080958,14.448858
,0.03,15,2500,226.170142,4897.452679,14.453863
,0.03,15,2500,226.19128,4884.784811,14.458867
,0.03,15,2500,226.201541,4872.146225,14.463872
,0.03,15,2500,226.113843,4859.498571,14.468877
,0.03,15,2500,226.044345,4846.845021,14.473882
,0.03,15,2500,225.951157,4834.120583,14.478887
,0.03,15,2500,225.967195,4821.45323,14.483891
,0.03,15,2500,225.924778,4808.798909,14.488896
,0.03,15,2500,225.746915,4796.144771,14.493901
,0.03,15,2500,225.650166,4783.512861,14.498906
,0.03,15,2500,225.673717,4770.867315,14.503911
,0.03,15,2500,225.560991,4758.209178,14.508915
,0.03,15,2500,225.469512,4745.574014,14.51392
,0.03,15,2500,225.482299,4732.921728,14.518925
,0.03,15,2500,225.502669,4720.290925,14.52393
,0.03,15,2500,225.527315,4707.654161,14.528935
,0.03,15,2500,225.353756,4695.02953,14.533939
,0.03,15,2500,225.299159,4682.376292,14.538944
,0.03,15,2500,225.032823,4669.74643,14.543949
,0.03,15,2500,225.164885,4656.97772,14.548954
,0.03,15,2500,225.150733,4644.306127,14.553959
,0.03,15,2500,224.98943,4631.696568,14.558963
,0.03,15,2500,225.038698,4619.065261,14.563968
,0.03,15,2500,224.860988,4606.089067,14.568973
,0.03,15,2500,224.854145,4593.408846,14.573978
,0.03,15,2500,224.762851,4580.774407,14.578983
,0.03,15,2500,224.864365,4568.098295,14.583987
,0.03,15,2500,224.781109,4555.434217,14.588992
,0.03,15,2500,224.596853,4542.803683,14.593997
,0.03,15,2500,224.635672,4530.170187,14.599002
,0.03,15,2500,224.536489,4517.533713,14.604007
,0.03,15,2500,224.616763,4504.887522,14.609011
,0.03,15,2500,224.430022,4492.151926,14.614016
,0.03,15,2500,224.381245,4479.499119,14.619021
,0.03,15,2500,224.381233,4466.843882,14.624026
,0.03,15,2500,224.32481,4454.213354,14.629031
,0.03,15,2500,224.259063,4441.558618,14.634035
,0.03,15,2500,224.192403,4428.924678,14.63904
,0.03,15,2500,224.1758,4416.255663,14.644045
,0.03,15,2500,224.080184,4403.608167,14.64905
,0.03,15,2500,223.964907,4390.964476,14.654055
,0.03,15,2500,223.889338,4378.336494,14.659059
,0.03,15,2500,223.811072,4365.678573,14.664064
,0.03,15,2500,223.722141,4353.049138,14.669069
,0.03,15,2500,223.771938,4340.308392,14.674074
,0.03,15,2500,223.816314,4327.659261,14.679079
,0.03,15,2500,223.684525,4315.016831,14.684083
,0.03,15,2500,223.521781,4302.387747,14.689088
,0.03,15,2500,223.613352,4289.749076,14.694093
,0.03,15,2500,223.413598,4277.114807,14.699098
,0.03,15,2500,223.34028,4264.470782,14.704103
,0.03,15,2500,223.260964,4251.842027,14.709107
,0.03,15,2500,223.336513,4239.213584,14.714112
,0.03,15,2500,223.276407,4226.500785,14.719117
,0.03,15,2500,223.114279,4213.867305,14.724122
,0.03,15,2500,223.150607,4201.20533,14.729127
,0.03,15,2500,223.081124,4188.471306,14.734131
,0.03,15,2500,223.068295,4175.819727,14.739136
,0.03,15,2500,222.972346,4163.175671,14.744141
,0.03,15,2500,222.963712,4150.541186,14.749146
,0.03,15,2500,222.884981,4137.91116,14.754151
,0.03,15,2500,222.883703,4125.268501,14.759155
,0.03,15,2500,222.702832,4112.634628,14.76416
,0.03,15,2500,222.740314,4100.023204,14.769165
,0.03,15,2500,222.782269,4087.34587,14.77417
,0.03,15,2500,222.597243,4074.706888,14.779175
,0.03,15,2500,222.520846,4062.074517,14.784179
,0.03,15,2500,222.503636,4049.350218,14.789184
,0.03,15,2500,222.356625,4036.695743,14.794189
,0.03,15,2500,222.327019,4024.040104,14.799194
,0.03,15,2500,222.267604,4011.414351,14.804199
,0.03,15,2500,222.168947,3998.763334,14.809203
,0.03,15,2500,222.10038,3986.109588,14.814208
,0.03,15,2500,222.173139,3973.479479,14.819213
,0.03,15,2500,221.989272,3960.85195,14.824218
,0.03,15,2500,221.966493,3948.240689,14.829223
,0.03,15,2500,222.019427,3935.567965,14.834227
,0.03,15,2500,221.909538,3922.957675,14.839232
,0.03,15,2500,221.734515,3910.238608,14.844237
,0.03,15,2500,221.763414,3897.567879,14.849242
,0.03,15,2500,221.73628,3884.929291,14.854247
,0.03,15,2500,221.658536,3872.304948,14.859251
,0.03,15,2500,221.673865,3859.622765,14.864256
,0.03,15,2500,221.597396,3846.972772,14.869261
,0.03,15,2500,221.47152,3834.321342,14.874266
,0.03,15,2500,221.547355,3821.662259,14.879271
,0.03,15,2500,221.373753,3809.03619,14.884275
,0.03,15,2500,221.412793,3796.406964,14.88928
,0.03,15,2500,221.276636,3783.667647,14.894285
,0.03,15,2500,221.134199,3771.037437,14.89929
,0.03,15,2500,221.030285,3758.393528,14.904295
,0.03,15,2500,220.996932,3745.755659,14.909299
,0.03,15,2500,221.080107,3733.103706,14.914304
,0.03,15,2500,220.911676,3720.458145,14.919309
,0.03,15,2500,220.800433,3707.849492,14.924314
,0.03,15,2500,220.904921,3695.203845,14.929319
,0.03,15,2500,220.724822,3682.530967,14.934323
,0.03,15,2500,220.763214,3669.891183,14.939328
,0.03,15,2500,220.552947,3657.168471,14.944333
,0.03,15,2500,220.584154,3644.515283,14.949338
,0.03,15,2500,220.445036,3631.870348,14.954343
,0.03,15,2500,220.443079,3619.238398,14.959347
,0.03,15,2500,220.45735,3606.625716,14.964352
,0.03,15,2500,220.386404,3593.983105,14.969357
,0.03,15,2500,220.348599,3581.328813,14.974362
,0.03,15,2500,220.349919,3568.708594,14.979367
,0.03,15,2500,220.153079,3556.073019,14.984371
,0.03,15,2500,220.131612,3543.355945,14.989376
,0.03,15,2500,219.956954,3530.723837,14.994381
,0.03,15,2500,219.900938,3518.070113,14.999386
,0.03,15,2500,219.824019,3505.404244,15.004391
,0.03,15,2500,219.851535,3492.76546,15.009395
,0.03,15,2500,219.617048,3480.137214,15.0144
,0.03,15,2500,219.737482,3467.48414,15.019405
,0.03,15,2500,219.722335,3454.837668,15.02441
,0.03,15,2500,219.63549,3442.211946,15.029415
,0.03,15,2500,219.483813,3429.533464,15.034419
,0.03,15,2500,219.429083,3416.886995,15.039424
,0.03,15,2500,219.388178,3404.242991,15.044429
,0.03,15,2500,219.23662,3391.61909,15.049434
,0.03,15,2500,219.151998,3378.989088,15.054439
,0.03,15,2500,219.186235,3366.362556,15.059443
,0.03,15,2500,219.143881,3353.711251,15.064448
,0.03,15,2500,219.004307,3341.072126,15.069453
,0.03,15,2500,219.1035,3328.337249,15.074458
,0.03,15,2500,219.037368,3315.706292,15.079463
,0.03,15,2500,218.871543,3303.079832,15.084467
,0.03,15,2500,218.916739,3290.428703,15.089472
,0.03,15,2500,218.851344,3277.791908,15.094477
,0.03,15,2500,218.775518,3265.201212,15.099482
,0.03,15,2500,218.699373,3252.5613,15.104487
,0.03,15,2500,218.711763,3239.92811,15.109491
,0.03,15,2500,218.497583,3227.298951,15.114496
,0.03,15,2500,218.418602,3214.610564,15.119501
,0.03,15,2500,218.454151,3201.962037,15.124506
,0.03,15,2500,218.386724,3189.309184,15.129511
,0.03,15,2500,218.205883,3176.663,15.134515
,0.03,15,2500,218.142391,3164.037993,15.13952
,0.03,15,2500,218.107582,3151.386476,15.144525
,0.03,15,2500,218.22277,3138.70774,15.14953
,0.03,15,2500,218.000974,3126.004868,15.154535
,0.03,15,2500,218.047445,3113.365541,15.159539
,0.03,15,2500,217.849904,3100.767992,15.164544
,0.03,15,2500,217.91951,3088.113552,15.169549
,0.03,15,2500,217.777587,3075.501394,15.174554
,0.03,15,2500,217.651484,3062.875454,15.179559
,0.03,15,2500,217.702562,3050.209447,15.184563
,0.03,15,2500,217.650266,3037.604321,15.189568
,0.03,15,2500,217.438332,3024.89658,15.194573
,0.03,15,2500,217.455884,3012.22867,15.199578
,0.03,15,2500,217.4828,2999.587394,15.204583
,0.03,15,2500,217.41537,2986.935632,15.209587
,0.03,15,2500,217.234847,2974.320703,15.214592
,0.03,15,2500,217.118393,2961.69148,15.219597
,0.03,15,2500,217.190555,2949.057922,15.224602
,0.03,15,2500,217.165177,2936.359703,15.229607
,0.03,15,2500,217.074166,2923.723878,15.234611
,0.03,15,2500,217.027179,2911.100381,15.239616
,0.03,15,2500,217.000121,2898.449713,15.244621
,0.03,15,2500,216.853833,2885.850941,15.249626
,0.03,15,2500,216.891803,2873.184139,15.254631
,0.03,15,2500,216.747066,2860.439987,15.259635
,0.03,15,2500,216.767804,2847.792503,15.26464
,0.03,15,2500,216.755796,2835.148052,15.269645
,0.03,15,2500,216.615457,2822.516608,15.27465
,0.03,15,2500,216.451319,2809.904917,15.279655
,0.03,15,2500,216.446893,2797.273516,15.284659
,0.03,15,2500,216.484948,2784.628399,15.289664
,0.03,15,2500,216.267959,2771.968243,15.294669
,0.03,15,2500,216.342342,2759.312473,15.299674
,0.03,15,2500,216.109865,2746.681232,15.304679
,0.03,15,2500,216.118322,2734.056359,15.309683
,0.03,15,2500,216.064411,2721.426949,15.314688
,0.03,15,2500,215.973415,2708.784935,15.319693
,0.03,15,2500,215.883078,2696.093836,15.324698
,0.03,15,2500,215.895099,2683.440579,15.329703
,0.03,15,2500,215.794755,2670.812247,15.334707
,0.03,15,2500,215.750266,2658.195503,15.339712
,0.03,15,2500,215.404784,2645.612733,15.344717
,0.03,15,2500,215.540647,2632.981824,15.349722
,0.03,15,2500,215.594508,2620.273485,15.354727
,0.03,15,2500,215.369585,2607.638381,15.359731
,0.03,15,2500,215.432467,2595.000534,15.364736
,0.03,15,2500,215.251204,2582.402419,15.369741
,0.03,15,2500,215.091749,2569.752143,15.374746
,0.03,15,2500,215.136053,2557.103728,15.379751
,0.03,15,2500,215.186955,2544.377865,15.384755
,0.03,15,2500,215.016639,2531.759478,15.38976
,0.03,15,2500,214.887875,2519.136376,15.394765
,0.03,15,2500,214.892253,2506.504154,15.39977
,0.03,15,2500,214.863992,2493.878258,15.404775
,0.03,15,2500,214.781197,2481.178749,15.409779
,0.03,15,2500,214.653324,2468.553051,15.414784
,0.03,15,2500,214.56139,2455.923286,15.419789
,0.03,15,2500,214.469995,2443.30155,15.424794
,0.03,15,2500,214.483383,2430.688123,15.429799
,0.03,15,2500,214.418101,2417.959321,15.434803
,0.03,15,2500,214.37211,2405.328379,15.439808
,0.03,15,2500,214.123228,2392.711906,15.444813
,0.03,15,2500,214.181691,2380.081287,15.449818
,0.03,15,2500,214.044082,2367.466426,15.454823
,0.03,15,2500,214.108593,2354.763995,15.459827
,0.03,15,2500,213.970911,2342.140875,15.464832
,0.03,15,2500,213.884575,2329.525851,15.469837
,0.03,15,2500,213.74698,2316.905233,15.474842
,0.03,15,2500,213.753679,2304.266392,15.479847
,0.03,15,2500,213.532546,2291.596425,15.484851
,0.03,15,2500,213.502744,2278.906917,15.489856
,0.03,15,2500,213.463817,2266.282276,15.494861
,0.03,15,2500,213.418057,2253.642686,15.499866
,0.03,15,2500,213.3695,2241.013644,15.504871
,0.03,15,2500,213.343511,2228.326854,15.509875
,0.03,15,2500,213.24717,2215.699484,15.51488
,0.03,15,2500,213.319588,2203.047424,15.519885
,0.03,15,2500,213.019303,2190.464143,15.52489
,0.03,15,2500,213.008497,2177.823511,15.529895
,0.03,15,2500,212.917473,2165.136942,15.534899
,0.03,15,2500,212.97279,2152.48876,15.539904
,0.03,15,2500,212.884118,2139.858343,15.544909
,0.03,15,2500,212.690726,2127.240375,15.549914
,0.03,15,2500,212.751849,2114.533325,15.554919
,0.03,15,2500,212.708576,2101.895529,15.559923
,0.03,15,2500,212.552104,2089.300314,15.564928
,0.03,15,2500,212.49214,2076.679638,15.569933
,0.03,15,2500,212.381055,2063.998193,15.574938
,0.03,15,2500,212.384195,2051.348948,15.579943
,0.03,15,2500,212.257003,2038.748695,15.584947
,0.03,15,2500,212.25525,2026.091097,15.589952
,0.03,15,2500,212.095687,2013.232717,15.594957
,0.03,15,2500,211.933212,2000.616913,15.599962
,0.03,15,2500,211.873331,1987.982003,15.604967
,0.03,15,2500,211.810893,1975.36342,15.609971
,0.03,15,2500,211.794423,1962.669112,15.614976
,0.03,15,2500,211.729737,1950.065406,15.619981
,0.03,15,2500,211.587798,1937.449885,15.624986
,0.03,15,2500,211.579929,1924.816977,15.629991
,0.03,15,2500,211.584145,1912.118801,15.634995
,0.03,15,2500,211.450684,1899.502747,15.64
,0.03,15,2500,211.457793,1886.858231,15.645005
,0.03,15,2500,211.306686,1874.184583,15.65001
,0.03,15,2500,211.268263,1861.544171,15.655015
,0.03,15,2500,211.206508,1848.932001,15.660019
,0.03,15,2500,211.173725,1836.308165,15.665024
,0.03,15,2500,210.940831,1823.676499,15.670029
,0.03,15,2500,210.826155,1811.062239,15.675034
,0.03,15,2500,210.832886,1798.420162,15.680039
,0.03,15,2500,210.880786,1785.730449,15.685043
,0.03,15,2500,210.619721,1773.134489,15.690048
,0.03,15,2500,210.541011,1760.486435,15.695053
,0.03,15,2500,210.528655,1747.860356,15.700058
,0.03,15,2500,210.502673,1735.17049,15.705063
,0.03,15,2500,210.473318,1722.526325,15.710067
,0.03,15,2500,210.314689,1709.94621,15.715072
,0.03,15,2500,210.175655,1697.295723,15.720077
,0.03,15,2500,210.212213,1684.644449,15.725082
,0.03,15,2500,210.116455,1672.026002,15.730087
,0.03,15,2500,210.085622,1659.357889,15.735091
,0.03,15,2500,210.004502,1646.733458,15.740096
,0.03,15,2500,209.794627,1634.096001,15.745101
,0.03,15,2500,209.774731,1621.4682,15.750106
,0.03,15,2500,209.666101,1608.838796,15.755111
,0.03,15,2500,209.6485,1596.205627,15.760115
,0.03,15,2500,209.476706,1583.563634,15.76512
,0.03,15,2500,209.420408,1570.948276,15.770125
,0.03,15,2500,209.335334,1558.312665,15.77513
,0.03,15,2500,209.329064,1545.664363,15.780135
,0.03,15,2500,209.211323,1533.028203,15.785139
,0.03,15,2500,209.26476,1520.359188,15.790144
,0.03,15,2500,209.091816,1507.730322,15.795149
,0.03,15,2500,209.093574,1495.05621,15.800154
,0.03,15,2500,209.053927,1482.411896,15.805159
,0.03,15,2500,208.929586,1469.807969,15.810163
,0.03,15,2500,208.836716,1457.170533,15.815168
,0.03,15,2500,208.775833,1444.526637,15.820173
,0.03,15,2500,208.722796,1431.882525,15.825178
,0.03,15,2500,208.598624,1419.239157,15.830183
,0.03,15,2500,208.407348,1406.640993,15.835187
,0.03,15,2500,208.625588,1393.9556,15.840192
,0.03,15,2500,208.365721,1381.336899,15.845197
,0.03,15,2500,208.218006,1368.731281,15.850202
,0.03,15,2500,208.189257,1356.086571,15.855207
,0.03,15,2500,208.166637,1343.449088,15.860211
,0.03,15,2500,208.045074,1330.814443,15.865216
,0.03,15,2500,208.134776,1318.150209,15.870221
,0.03,15,2500,207.899574,1305.519548,15.875226
,0.03,15,2500,207.802639,1292.906195,15.880231
,0.03,15,2500,207.802497,1280.256206,15.885235
,0.03,15,2500,207.730433,1267.632366,15.89024
,0.03,15,2500,207.513375,1255.036608,15.895245
,0.03,15,2500,207.400524,1242.40048,15.90025
,0.03,15,2500,207.480261,1229.745365,15.905255
,0.03,15,2500,207.419963,1217.118898,15.910259
,0.03,15,2500,207.189005,1204.504147,15.915264
,0.03,15,2500,207.156617,1191.834369,15.920269
,0.03,15,2500,206.990847,1179.204549,15.925274
,0.03,15,2500,207.021936,1166.570635,15.930279
,0.03,15,2500,206.907065,1153.969217,15.935283
,0.03,15,2500,206.893977,1141.319155,15.940288
,0.03,15,2500,206.718959,1128.70985,15.945293
,0.03,15,2500,206.630888,1116.090075,15.950298
,0.03,15,2500,206.573111,1103.433028,15.955303
,0.03,15,2500,206.385998,1090.790537,15.960307
,0.03,15,2500,206.219241,1078.173715,15.965312
,0.03,15,2500,206.216831,1065.536843,15.970317
,0.03,15,2500,206.175271,1052.912649,15.975322
,0.03,15,2500,205.920963,1040.296063,15.980327
,0.03,15,2500,205.837636,1027.669399,15.985331
,0.03,15,2500,205.890068,1015.020396,15.990336
,0.03,15,2500,205.744297,1002.373189,15.995341
,0.03,15,2500,205.667223,989.741684,16.000346
,0.03,15,2500,205.581523,977.123911,16.005351
,0.03,15,2500,205.502412,964.487173,16.010355
,0.03,15,2500,205.377236,951.882241,16.01536
,0.03,15,2500,205.243001,939.23995,16.020365
,0.03,15,2500,205.257282,926.59536,16.02537
,0.03,15,2500,205.06032,913.952546,16.030375
,0.03,15,2500,204.905289,901.330422,16.035379
,0.03,15,2500,204.893212,888.68567,16.040384
,0.03,15,2500,204.658568,876.073942,16.045389
,0.03,15,2500,204.616117,863.45203,16.050394
,0.03,15,2500,204.580725,850.800848,16.055399
,0.03,15,2500,204.57998,838.149797,16.060403
,0.03,15,2500,204.398564,825.547518,16.065408
,0.03,15,2500,204.392005,812.893663,16.070413
,0.03,15,2500,204.343762,800.251106,16.075418
,0.03,15,2500,204.191007,787.640548,16.080423
,0.03,15,2500,204.164152,774.992722,16.085427
,0.03,15,2500,203.972848,762.387103,16.090432
,0.03,15,2500,203.984415,749.719545,16.095437
,0.03,15,2500,203.731502,737.113674,16.100442
,0.03,15,2500,203.71706,724.464776,16.105447
,0.03,15,2500,203.526629,711.873191,16.110451
,0.03,15,2500,203.694729,699.200543,16.115456
,0.03,15,2500,203.505918,686.575609,16.120461
,0.03,15,2500,203.242455,673.979609,16.125466
,0.03,15,2500,203.309271,661.323682,16.130471
,0.03,15,2500,203.119798,648.70321,16.135475
,0.03,15,2500,203.055924,636.091244,16.14048
,0.03,15,2500,202.794475,623.490251,16.145485
,0.03,15,2500,202.763852,610.868834,16.15049
,0.03,15,2500,202.56972,598.249207,16.155495
,0.03,15,2500,202.419486,585.607816,16.160499
,0.03,15,2500,202.415821,572.96061,16.165504
,0.03,15,2500,202.28142,560.348044,16.170509
